,GrLivArea,GarageCars,BsmtQual_Ex,BsmtFinType1_GLQ,TotalBsmtSF,RoofMatl_ClyTile,KitchenAbvGr,KitchenQual_Ex,Condition2_PosN,KitchenQual_Gd,OverallQual_10,LotArea,YearBuilt,YrSold,OverallQual_9,OverallQual_8,BsmtFinSF1,SaleType_New,Neighborhood_Crawfor,OverallQual_7,OverallCond_7,Neighborhood_NoRidge,BsmtExposure_Gd,OverallCond_8,OverallCond_6,OverallCond_9,Neighborhood_StoneBr,MSSubClass_160,Exterior1st_BrkFace,Neighborhood_NridgHt,Neighborhood_Somerst,RoofMatl_WdShngl,SaleCondition_Abnorml,PoolArea,LowQualFinSF,Functional_Maj1,Neighborhood_BrkSide,MSSubClass_120,Fireplaces,OverallCond_3,LotConfig_CulDSac,MasVnrArea,PoolQC_Fa,ScreenPorch,RoofMatl_Tar&Grv,OverallCond_4,Condition1_RRAe,Condition1_Artery,Street_Grvl,MSSubClass_180,BedroomAbvGr,MoSold,BsmtFinSF2,Foundation_CBlock,LandSlope_Sev,Neighborhood_Mitchel,Condition1_Feedr,Functional_Sev,Functional_Min1,Neighborhood_NPkVill,Functional_Min2,MSZoning_C (all),GarageArea,FireplaceQu_Ex,PoolQC_Gd,GarageType_2Types,Neighborhood_NWAmes,GarageCond_Not_Avail,Foundation_Wood,Neighborhood_Edwards,Heating_OthW,PoolQC_Ex,SaleType_Con,LandSlope_Mod,3SsnPorch,YearRemodAdd,Functional_Maj2,RoofMatl_Membran,Functional_Mod,LotShape_IR2,LotConfig_FR2,FullBath,BsmtExposure_Av,LandContour_Bnk,Utilities_NoSeWa,TotRmsAbvGrd,MasVnrType_BrkCmn,Foundation_BrkTil,MasVnrType_BrkFace,SaleCondition_Family,ExterCond_Gd,LandContour_Low,RoofMatl_Metal,SaleType_ConLD,BsmtFinType2_ALQ,Exterior2nd_Plywood,Exterior2nd_HdBoard,Neighborhood_SawyerW,MSSubClass_40,Neighborhood_BrDale,MSZoning_RM,WoodDeckSF,GarageQual_Ex,SalePrice
437,904,1,0,0,884,0,1,0,0,0,0,6000,1926,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,119000
438,694,1,0,0,440,0,1,0,0,1,0,4280,1913,2007,0,0,365,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90350
439,1196,2,0,0,684,0,1,0,0,1,0,12354,1920,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,1,0,0,0,0,0,2000,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000
440,2402,3,1,1,3094,0,1,1,0,0,1,15431,2008,2009,0,0,1767,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,200,0,170,0,0,0,0,0,0,2,4,539,0,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,555000
441,1440,0,0,0,1440,0,2,0,0,0,0,12108,1955,2008,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,1,0,0,0,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1955,0,0,0,0,0,2,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118000
442,1573,2,0,0,1078,0,1,0,0,0,0,6240,1930,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,1992,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162900
443,1258,3,1,0,1258,0,1,0,0,1,0,3922,2006,2007,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,72,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,2,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,144,0,172500
444,1908,2,0,1,915,0,1,0,0,1,0,8750,1994,2008,0,0,642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,1995,0,0,0,0,0,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,144,0,210000
445,1689,2,0,0,1436,0,1,0,0,0,0,9855,1956,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,1,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,1,0,0,0,0,0,1956,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127500
446,1888,2,0,0,1517,0,1,0,0,1,0,16492,1966,2010,0,0,247,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,713,1,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,0,1,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,190000
447,1886,2,0,0,930,0,1,0,0,1,0,11214,1998,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,199900
448,1376,1,0,0,780,0,1,0,0,0,0,8600,1937,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,2,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,119500
449,1183,1,0,0,649,0,1,0,0,0,0,6000,1948,2007,0,0,331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,120000
450,813,1,0,0,813,0,1,0,0,1,0,5684,1930,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110000
451,1533,2,0,0,1533,0,1,0,0,1,0,70761,1975,2006,0,0,655,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,12,0,1,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,1,0,1975,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,200,0,280000
452,1756,2,1,0,872,0,1,0,0,0,0,9303,1996,2007,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,1997,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,144,0,204000
453,1590,2,0,0,768,0,1,0,0,1,0,9000,2008,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000
454,1728,2,0,0,1728,0,2,0,0,0,0,9297,1976,2006,0,0,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1,0,1,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,1976,0,0,0,0,0,2,0,0,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,188000
455,1242,2,0,0,1242,0,1,0,0,0,0,9600,1973,2007,0,0,916,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,320,0,0,0,0,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,0,528,0,0,0,1,0,0,0,0,0,0,0,0,1973,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,175500
456,1344,3,0,0,624,0,1,0,0,0,0,4571,1916,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98000
457,1663,2,0,0,1364,0,1,0,0,1,0,53227,1954,2008,0,0,1116,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,3,0,1,0,0,0,0,1,0,0,0,529,0,0,0,0,0,0,0,0,0,0,1,0,1994,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,224,0,256000
458,1666,1,0,0,588,0,1,0,0,1,0,5100,1925,2008,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,192,0,161000
459,1203,1,0,0,709,0,1,0,0,1,0,7015,1950,2009,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,161,0,0,0,1,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000
460,1935,2,0,1,832,0,1,0,0,0,0,8004,2009,2009,0,1,544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263435
461,1135,2,0,0,560,0,1,0,0,1,0,7200,1936,2009,0,0,350,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,210,0,0,0,1,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,256,0,155000
462,864,1,0,0,864,0,1,0,0,0,0,8281,1965,2009,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,12,311,1,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,1965,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62383
463,1660,1,0,0,715,0,1,0,0,0,0,11988,1934,2008,0,0,326,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,1,0,1995,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188700
464,1040,0,0,0,1040,0,1,0,0,0,0,8430,1978,2009,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1978,0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,124000
465,1414,2,0,0,1375,0,1,0,0,1,0,3072,2004,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,18,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,2,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,144,0,178740
466,1277,2,0,1,1277,0,1,0,0,0,0,10628,1970,2007,0,0,778,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,176,1,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,1970,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,167000
467,1644,1,0,0,728,0,1,0,0,1,0,9480,1942,2007,0,0,386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,224,0,0,0,0,0,1,0,0,3,6,0,1,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,1995,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,146500
468,1634,3,0,0,1626,0,1,0,0,1,0,11428,2006,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,248,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
469,1710,2,0,1,832,0,1,0,0,1,0,9291,1993,2008,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,1993,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,144,0,187000
470,1502,2,0,1,1488,0,1,0,0,1,0,6820,1985,2010,0,1,368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140,0,0,0,0,0,0,1,6,1120,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,212000
471,1969,2,0,0,808,0,1,0,0,0,0,11952,1977,2007,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,276,0,0,0,0,0,0,3,11,0,1,0,0,0,0,0,0,0,0,534,0,0,0,1,0,0,0,0,0,0,0,0,1977,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,190000
472,1072,2,0,1,547,0,1,0,0,0,0,3675,2005,2008,0,0,459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,1,0,0,0,0,0,2005,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,148000
473,1976,3,1,1,1976,0,1,0,0,1,0,14977,2006,2007,0,1,1350,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,304,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,908,1,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,250,0,440000
474,1652,2,0,1,1494,0,1,1,0,0,0,5330,2000,2007,0,1,1196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,251000
475,970,2,0,1,970,0,1,0,0,0,0,8480,1963,2007,0,0,630,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,1963,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,132500
476,1493,2,0,1,1478,0,1,0,0,1,0,13125,1997,2008,0,0,994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,215,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0,0,0,0,1,0,1998,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,140,0,208900
477,2643,3,0,0,2153,0,1,1,0,0,0,13693,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,772,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,2,1,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,414,0,380000
478,1718,3,1,1,1705,0,1,0,0,1,0,10637,2007,2009,0,1,1288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,336,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,297000
479,1131,2,0,0,907,0,1,0,0,0,0,5925,1937,2007,0,0,168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,1,0,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89471
480,1850,3,1,1,1833,0,1,0,0,1,0,16033,2004,2006,1,0,1261,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,378,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,0,0,0,1,2,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,519,0,326000
481,1792,3,1,1,1792,0,1,1,0,0,0,11846,2003,2006,1,0,1567,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,562,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,874,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,2,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,206,0,374000
482,1826,1,0,0,910,0,1,1,0,0,0,2500,1915,2009,0,0,299,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,1,0,164,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155000
483,1216,2,1,1,1216,0,1,0,0,0,0,4500,1998,2006,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116,0,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,1998,0,0,0,0,1,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,164000
484,999,1,0,0,999,0,1,0,0,1,0,7758,1962,2007,0,0,588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,132500
485,1113,1,0,0,1113,0,1,0,0,1,0,9600,1950,2009,0,0,607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147000
486,1073,2,0,0,1073,0,1,0,0,0,0,10289,1965,2007,0,0,836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,1965,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156000
487,1484,2,0,0,1484,0,1,0,0,0,0,12243,1971,2007,0,0,998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,180,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,487,0,0,0,1,0,0,0,0,0,0,0,0,1971,0,0,0,0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,224,0,175000
488,2414,2,0,0,954,0,2,0,0,0,0,10800,1900,2006,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,1970,0,0,1,0,0,2,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,142,0,160000
489,630,1,0,1,630,0,1,0,0,1,0,1526,1970,2009,0,0,515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,86000
490,1304,1,0,0,264,0,1,0,0,0,0,2665,1976,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,1976,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,115000
491,1578,1,0,0,806,0,1,0,0,0,0,9490,1941,2006,0,0,403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,8,165,1,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133000
492,1456,2,0,0,728,0,1,0,0,0,0,15578,2006,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172785
493,1269,1,0,0,1269,0,1,0,0,0,0,7931,1960,2008,0,0,374,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,532,1,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,1960,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000
494,886,1,0,0,190,0,1,0,0,0,0,5784,1938,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,12,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,144,0,91300
495,720,0,0,0,720,0,1,0,0,0,0,7879,1920,2009,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34900
